07-03-2025 10:12:03,Start Pre-Purge,6.409882
07-03-2025 10:12:03,Start Pre-Purge,8.113343
07-03-2025 10:12:04,Pre-Purge Completed,0.000000
07-03-2025 10:17:25,Boiler Initialized,0
07-03-2025 10:17:28,Boiler Ready,0.000000
07-03-2025 10:17:29,Start Pre-Purge,0.000000
07-03-2025 10:17:29,Start Pre-Purge,0.100729
07-03-2025 10:17:29,Start Pre-Purge,0.200796
07-03-2025 10:17:29,Start Pre-Purge,0.301320
07-03-2025 10:17:29,Start Pre-Purge,0.400680
07-03-2025 10:17:29,Start Pre-Purge,0.501204
07-03-2025 10:17:29,Start Pre-Purge,0.601444
07-03-2025 10:17:29,Start Pre-Purge,0.701037
07-03-2025 10:17:29,Start Pre-Purge,0.801205
07-03-2025 10:17:29,Start Pre-Purge,0.901816
07-03-2025 10:17:29,Start Pre-Purge,1.002184
07-03-2025 10:17:29,Start Pre-Purge,1.102490
07-03-2025 10:17:29,Start Pre-Purge,1.202042
07-03-2025 10:17:29,Start Pre-Purge,1.301723
07-03-2025 10:17:29,Start Pre-Purge,1.401774
07-03-2025 10:17:29,Start Pre-Purge,1.502854
07-03-2025 10:17:29,Start Pre-Purge,1.603200
07-03-2025 10:17:29,Start Pre-Purge,1.703916
07-03-2025 10:17:29,Start Pre-Purge,1.804621
07-03-2025 10:17:29,Start Pre-Purge,1.904801
07-03-2025 10:17:29,Start Pre-Purge,2.005856
07-03-2025 10:17:29,Start Pre-Purge,2.106591
07-03-2025 10:17:29,Start Pre-Purge,2.206164
07-03-2025 10:17:29,Start Pre-Purge,2.307557
07-03-2025 10:17:29,Start Pre-Purge,2.407476
07-03-2025 10:17:29,Start Pre-Purge,0.000000
07-03-2025 10:17:29,Start Pre-Purge,2.557069
07-03-2025 10:17:29,Start Pre-Purge,2.657054
07-03-2025 10:17:29,Start Pre-Purge,2.757911
07-03-2025 10:17:29,Start Pre-Purge,2.857837
07-03-2025 10:17:29,Start Pre-Purge,2.957634
07-03-2025 10:17:29,Start Pre-Purge,3.058900
07-03-2025 10:17:29,Start Pre-Purge,3.159857
07-03-2025 10:17:29,Start Pre-Purge,3.261324
07-03-2025 10:17:29,Start Pre-Purge,3.362227
07-03-2025 10:17:29,Start Pre-Purge,3.462072
07-03-2025 10:17:29,Start Pre-Purge,0.000000
