Time String,Event String,Event data String
13-03-2025 17:12:06,Start Shutdown Purge,0.764829
13-03-2025 17:12:06,Start Shutdown Purge,0.865721
13-03-2025 17:12:06,Start Shutdown Purge,0.965379
13-03-2025 17:12:06,Start Shutdown Purge,1.065786
13-03-2025 17:12:06,Start Shutdown Purge,1.169435
13-03-2025 17:12:06,Start Shutdown Purge,1.269486
13-03-2025 17:12:06,Start Shutdown Purge,1.369937
13-03-2025 17:12:06,Start Shutdown Purge,1.470552
13-03-2025 17:12:06,Start Shutdown Purge,1.570414
13-03-2025 17:12:06,Start Shutdown Purge,1.670840
13-03-2025 17:12:06,Start Shutdown Purge,1.770571
13-03-2025 17:12:06,Start Shutdown Purge,1.871800
13-03-2025 17:12:06,Start Shutdown Purge,1.973365
13-03-2025 17:12:06,Start Shutdown Purge,2.072865
13-03-2025 17:12:06,Start Shutdown Purge,2.173076
13-03-2025 17:12:06,Start Shutdown Purge,2.273397
13-03-2025 17:12:06,Start Shutdown Purge,2.373884
13-03-2025 17:12:06,Start Shutdown Purge,2.474094
13-03-2025 17:12:06,Start Shutdown Purge,2.574525
13-03-2025 17:12:06,Start Shutdown Purge,2.673870
13-03-2025 17:12:06,Start Shutdown Purge,2.774001
13-03-2025 17:12:06,Start Shutdown Purge,2.874674
13-03-2025 17:12:06,Start Shutdown Purge,2.973954
13-03-2025 17:12:06,Start Shutdown Purge,3.074182
13-03-2025 17:12:06,Start Shutdown Purge,3.173876
13-03-2025 17:12:06,Start Shutdown Purge,3.274581
13-03-2025 17:12:06,Start Shutdown Purge,3.374179
13-03-2025 17:12:06,Start Shutdown Purge,3.474335
13-03-2025 17:12:06,Start Shutdown Purge,3.573877
13-03-2025 17:12:06,Start Shutdown Purge,3.674700
13-03-2025 17:12:06,Start Shutdown Purge,3.775288
13-03-2025 17:12:06,Start Shutdown Purge,3.874819
13-03-2025 17:12:06,Start Shutdown Purge,3.974989
13-03-2025 17:12:06,Start Shutdown Purge,4.075457
13-03-2025 17:12:06,Start Shutdown Purge,4.175567
13-03-2025 17:12:06,Start Shutdown Purge,4.274983
13-03-2025 17:12:06,Start Shutdown Purge,4.375741
13-03-2025 17:12:06,Start Shutdown Purge,4.474931
13-03-2025 17:12:06,Start Shutdown Purge,4.575303
13-03-2025 17:12:06,Start Shutdown Purge,4.675101
13-03-2025 17:12:06,Start Shutdown Purge,4.775111
13-03-2025 17:12:06,Start Shutdown Purge,4.875168
13-03-2025 17:12:06,Start Shutdown Purge,4.975617
13-03-2025 17:12:06,Start Shutdown Purge,5.075491
13-03-2025 17:12:06,Start Shutdown Purge,5.176556
13-03-2025 17:12:06,Start Shutdown Purge,5.276454
13-03-2025 17:12:06,Start Shutdown Purge,5.376088
13-03-2025 17:12:06,Start Shutdown Purge,5.476559
13-03-2025 17:12:06,Start Shutdown Purge,5.576636
13-03-2025 17:12:06,Start Shutdown Purge,5.676529
13-03-2025 17:12:06,Start Shutdown Purge,5.776549
13-03-2025 17:12:06,Start Shutdown Purge,5.876234
13-03-2025 17:12:06,Start Shutdown Purge,5.976138
13-03-2025 17:12:06,Start Shutdown Purge,6.076244
13-03-2025 17:12:06,Start Shutdown Purge,6.175979
13-03-2025 17:12:06,Start Shutdown Purge,6.276165
13-03-2025 17:12:06,Start Shutdown Purge,6.376249
13-03-2025 17:12:06,Start Shutdown Purge,6.476397
13-03-2025 17:12:06,Start Shutdown Purge,6.576202
13-03-2025 17:12:06,Start Shutdown Purge,6.675890
13-03-2025 17:12:06,Start Shutdown Purge,6.776811
13-03-2025 17:12:06,Start Shutdown Purge,6.877595
13-03-2025 17:12:06,Start Shutdown Purge,6.977544
13-03-2025 17:12:06,Start Shutdown Purge,7.078527
13-03-2025 17:12:06,Start Shutdown Purge,7.178448
13-03-2025 17:12:06,Start Shutdown Purge,7.277866
13-03-2025 17:12:06,Start Shutdown Purge,7.378984
13-03-2025 17:12:06,Start Shutdown Purge,7.479889
13-03-2025 17:12:06,Start Shutdown Purge,7.580268
13-03-2025 17:12:06,Start Shutdown Purge,7.681282
13-03-2025 17:12:06,Start Shutdown Purge,7.782309
13-03-2025 17:12:06,Start Shutdown Purge,7.882109
13-03-2025 17:12:06,Start Shutdown Purge,7.982935
13-03-2025 17:12:06,Start Shutdown Purge,8.083287
13-03-2025 17:12:06,Start Shutdown Purge,8.183502
13-03-2025 17:12:06,Start Shutdown Purge,8.282962
13-03-2025 17:12:06,Start Shutdown Purge,8.383382
13-03-2025 17:12:06,Start Shutdown Purge,8.483963
13-03-2025 17:12:06,Start Shutdown Purge,8.584452
13-03-2025 17:12:06,Start Shutdown Purge,8.684324
13-03-2025 17:12:06,Start Shutdown Purge,8.784680
13-03-2025 17:12:06,Start Shutdown Purge,8.884452
13-03-2025 17:12:06,Start Shutdown Purge,8.984870
13-03-2025 17:12:06,Start Shutdown Purge,9.086669
13-03-2025 17:12:06,Start Shutdown Purge,9.188637
13-03-2025 17:12:06,Start Shutdown Purge,9.288804
13-03-2025 17:12:06,Start Shutdown Purge,9.389614
13-03-2025 17:12:06,Start Shutdown Purge,9.489056
13-03-2025 17:12:06,Start Shutdown Purge,9.590817
13-03-2025 17:12:06,Start Shutdown Purge,9.691337
13-03-2025 17:12:06,Start Shutdown Purge,9.792556
13-03-2025 17:12:06,Start Shutdown Purge,9.892032
13-03-2025 17:12:06,Start Shutdown Purge,9.993430
13-03-2025 17:12:16,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:17,Boiler Initialized,0
13-03-2025 17:12:34,Boiler Ready,0
13-03-2025 17:12:40,Boiler Ready,0
13-03-2025 17:12:41,Boiler Ready,0
13-03-2025 17:12:41,Boiler Ready,0
13-03-2025 17:12:42,Boiler Ready,0
13-03-2025 17:12:42,Boiler Ready,0
Time String,Event String,Event data String
13-03-2025 17:13:22,Boiler Initialized,0
13-03-2025 17:13:25,Boiler Ready,0
13-03-2025 17:13:26,Boiler Ready,0
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,0.055972
13-03-2025 17:13:28,Start Pre-Purge,0.155731
13-03-2025 17:13:28,Start Pre-Purge,0.255081
13-03-2025 17:13:28,Start Pre-Purge,0.356327
13-03-2025 17:13:28,Start Pre-Purge,0.456247
13-03-2025 17:13:28,Start Pre-Purge,0.556604
13-03-2025 17:13:28,Start Pre-Purge,0.656150
13-03-2025 17:13:28,Start Pre-Purge,0.756496
13-03-2025 17:13:28,Start Pre-Purge,0.856740
13-03-2025 17:13:28,Start Pre-Purge,0.956257
13-03-2025 17:13:28,Start Pre-Purge,1.056232
13-03-2025 17:13:28,Start Pre-Purge,1.156428
13-03-2025 17:13:28,Start Pre-Purge,1.257432
13-03-2025 17:13:28,Start Pre-Purge,1.358018
13-03-2025 17:13:28,Start Pre-Purge,1.458540
13-03-2025 17:13:28,Start Pre-Purge,1.559821
13-03-2025 17:13:28,Start Pre-Purge,1.660931
13-03-2025 17:13:28,Start Pre-Purge,1.761160
13-03-2025 17:13:28,Start Pre-Purge,1.861831
13-03-2025 17:13:28,Start Pre-Purge,1.961419
13-03-2025 17:13:28,Start Pre-Purge,2.063019
13-03-2025 17:13:28,Start Pre-Purge,2.162530
13-03-2025 17:13:28,Start Pre-Purge,2.262459
13-03-2025 17:13:28,Start Pre-Purge,2.362820
13-03-2025 17:13:28,Start Pre-Purge,2.462893
13-03-2025 17:13:28,Start Pre-Purge,2.563738
13-03-2025 17:13:28,Start Pre-Purge,2.664188
13-03-2025 17:13:28,Start Pre-Purge,2.764923
13-03-2025 17:13:28,Start Pre-Purge,2.864070
13-03-2025 17:13:28,Start Pre-Purge,2.964085
13-03-2025 17:13:28,Start Pre-Purge,3.110858
13-03-2025 17:13:28,Start Pre-Purge,3.210660
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,3.312004
13-03-2025 17:13:28,Start Pre-Purge,3.412882
13-03-2025 17:13:28,Start Pre-Purge,3.512096
13-03-2025 17:13:28,Start Pre-Purge,3.612035
13-03-2025 17:13:28,Start Pre-Purge,3.712780
13-03-2025 17:13:28,Start Pre-Purge,3.812866
13-03-2025 17:13:28,Start Pre-Purge,3.912685
13-03-2025 17:13:28,Start Pre-Purge,4.012748
13-03-2025 17:13:28,Start Pre-Purge,4.112724
13-03-2025 17:13:28,Start Pre-Purge,4.213166
13-03-2025 17:13:28,Start Pre-Purge,4.366515
13-03-2025 17:13:28,Start Pre-Purge,4.518616
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,4.663800
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,4.806784
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,4.958565
13-03-2025 17:13:28,Start Pre-Purge,5.118800
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,5.302419
13-03-2025 17:13:28,Start Pre-Purge,5.402582
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,5.502385
13-03-2025 17:13:28,Start Pre-Purge,5.602658
13-03-2025 17:13:28,Start Pre-Purge,5.702896
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,5.804974
13-03-2025 17:13:28,Start Pre-Purge,5.905677
13-03-2025 17:13:28,Start Pre-Purge,0.000000
13-03-2025 17:13:28,Start Pre-Purge,6.006896
13-03-2025 17:13:28,Start Pre-Purge,6.106149
13-03-2025 17:13:28,Start Pre-Purge,6.206915
13-03-2025 17:13:28,Start Pre-Purge,6.306891
13-03-2025 17:13:28,Start Pre-Purge,6.407104
13-03-2025 17:13:28,Start Pre-Purge,6.507164
13-03-2025 17:13:28,Start Pre-Purge,6.607652
13-03-2025 17:13:28,Start Pre-Purge,6.707660
13-03-2025 17:13:28,Start Pre-Purge,6.808958
13-03-2025 17:13:28,Start Pre-Purge,6.908914
13-03-2025 17:13:28,Start Pre-Purge,7.008181
13-03-2025 17:13:28,Start Pre-Purge,7.109190
13-03-2025 17:13:28,Start Pre-Purge,7.209741
13-03-2025 17:13:28,Start Pre-Purge,7.310661
13-03-2025 17:13:28,Start Pre-Purge,7.410618
13-03-2025 17:13:28,Start Pre-Purge,7.510811
13-03-2025 17:13:28,Start Pre-Purge,7.611955
13-03-2025 17:13:28,Start Pre-Purge,7.712266
13-03-2025 17:13:28,Start Pre-Purge,7.812111
13-03-2025 17:13:28,Start Pre-Purge,7.912920
13-03-2025 17:13:28,Start Pre-Purge,8.013678
13-03-2025 17:13:28,Start Pre-Purge,8.115022
13-03-2025 17:13:28,Start Pre-Purge,8.216968
13-03-2025 17:13:28,Start Pre-Purge,8.317297
13-03-2025 17:13:28,Start Pre-Purge,8.417803
13-03-2025 17:13:28,Start Pre-Purge,8.518003
13-03-2025 17:13:28,Start Pre-Purge,8.617207
13-03-2025 17:13:28,Start Pre-Purge,8.718730
13-03-2025 17:13:28,Start Pre-Purge,8.820016
13-03-2025 17:13:28,Start Pre-Purge,8.919343
13-03-2025 17:13:28,Start Pre-Purge,9.020699
13-03-2025 17:13:28,Start Pre-Purge,9.121082
13-03-2025 17:13:28,Start Pre-Purge,9.221053
13-03-2025 17:13:28,Start Pre-Purge,9.321816
13-03-2025 17:13:28,Start Pre-Purge,9.422572
13-03-2025 17:13:28,Start Pre-Purge,9.522237
13-03-2025 17:13:28,Start Pre-Purge,9.622402
13-03-2025 17:13:28,Start Pre-Purge,9.722421
13-03-2025 17:13:28,Start Pre-Purge,9.822116
13-03-2025 17:13:28,Start Pre-Purge,9.922371
13-03-2025 17:13:41,Pre-Purge Completed,684.748206
13-03-2025 17:13:41,Pre-Purge Completed,684.949341
13-03-2025 17:13:41,Pre-Purge Completed,684.949341
13-03-2025 17:13:41,Pre-Purge Completed,685.213706
13-03-2025 17:13:41,Pre-Purge Completed,685.213706
13-03-2025 17:13:42,Pre-Purge Completed,685.469451
13-03-2025 17:13:42,Pre-Purge Completed,685.469451
13-03-2025 17:13:42,Pre-Purge Completed,685.719731
13-03-2025 17:13:42,Pre-Purge Completed,685.719731
13-03-2025 17:13:42,Pre-Purge Completed,685.982495
13-03-2025 17:13:42,Pre-Purge Completed,685.982495
13-03-2025 17:13:42,Pre-Purge Completed,686.237304
13-03-2025 17:13:42,Pre-Purge Completed,686.237304
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pre-Purge Completed,686.527050
13-03-2025 17:13:43,Pilot On,True
13-03-2025 17:13:48,Pilot Proved,53.061224
13-03-2025 17:13:51,Forced Draft Fan On,True
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:52,Boiler Running,43.384626
13-03-2025 17:13:53,Boiler Running,45.972955
13-03-2025 17:13:53,Boiler Running,45.972955
13-03-2025 17:13:53,Boiler Running,45.972955
13-03-2025 17:13:54,Boiler Running,50.510198
13-03-2025 17:13:54,Boiler Running,52.317135
13-03-2025 17:13:54,Boiler Running,52.317135
13-03-2025 17:13:55,Boiler Running,56.535445
13-03-2025 17:13:55,Boiler Running,56.535445
13-03-2025 17:13:55,Boiler Running,56.535445
13-03-2025 17:13:56,Boiler Running,57.613532
13-03-2025 17:13:56,Boiler Running,57.613532
13-03-2025 17:13:56,Boiler Running,57.950340
13-03-2025 17:13:57,Boiler Running,59.294189
13-03-2025 17:13:57,Boiler Running,61.802395
13-03-2025 17:13:57,Boiler Running,63.431545
13-03-2025 17:13:57,Boiler Running,63.431545
13-03-2025 17:13:57,Boiler Running,63.431545
13-03-2025 17:13:57,Boiler Running,63.431545
13-03-2025 17:13:57,Boiler Running,63.431545
13-03-2025 17:13:58,Boiler Running,70.425488
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:58,Boiler Running,73.033359
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:13:59,Boiler Running,73.864158
13-03-2025 17:14:00,Start Shutdown Purge,0.061795
13-03-2025 17:14:00,Start Shutdown Purge,0.162378
13-03-2025 17:14:01,Start Shutdown Purge,0.010669
13-03-2025 17:14:01,Start Shutdown Purge,0.111454
13-03-2025 17:14:01,Start Shutdown Purge,0.043752
13-03-2025 17:14:01,Start Shutdown Purge,0.095271
13-03-2025 17:14:01,Start Shutdown Purge,0.045348
13-03-2025 17:14:01,Start Shutdown Purge,0.145935
13-03-2025 17:14:01,Start Shutdown Purge,0.245919
13-03-2025 17:14:01,Start Shutdown Purge,0.347285
13-03-2025 17:14:01,Start Shutdown Purge,0.446777
13-03-2025 17:14:01,Start Shutdown Purge,0.548320
13-03-2025 17:14:01,Start Shutdown Purge,0.647958
13-03-2025 17:14:01,Start Shutdown Purge,0.748930
13-03-2025 17:14:01,Start Shutdown Purge,0.849042
13-03-2025 17:14:01,Start Shutdown Purge,0.948840
13-03-2025 17:14:01,Start Shutdown Purge,1.049572
13-03-2025 17:14:01,Start Shutdown Purge,1.149331
13-03-2025 17:14:01,Start Shutdown Purge,1.251510
13-03-2025 17:14:01,Start Shutdown Purge,1.351631
13-03-2025 17:14:01,Start Shutdown Purge,1.452591
13-03-2025 17:14:01,Start Shutdown Purge,1.553172
13-03-2025 17:14:01,Start Shutdown Purge,1.654008
13-03-2025 17:14:01,Start Shutdown Purge,1.755732
13-03-2025 17:14:01,Start Shutdown Purge,1.855789
13-03-2025 17:14:01,Start Shutdown Purge,1.955219
13-03-2025 17:14:01,Start Shutdown Purge,2.055012
13-03-2025 17:14:01,Start Shutdown Purge,2.155679
13-03-2025 17:14:01,Start Shutdown Purge,2.255466
13-03-2025 17:14:01,Start Shutdown Purge,2.355329
13-03-2025 17:14:01,Start Shutdown Purge,2.455303
13-03-2025 17:14:01,Start Shutdown Purge,2.555097
13-03-2025 17:14:01,Start Shutdown Purge,2.654953
13-03-2025 17:14:01,Start Shutdown Purge,2.755380
13-03-2025 17:14:01,Start Shutdown Purge,2.855742
13-03-2025 17:14:01,Start Shutdown Purge,2.956929
13-03-2025 17:14:01,Start Shutdown Purge,3.057440
13-03-2025 17:14:01,Start Shutdown Purge,3.156916
13-03-2025 17:14:01,Start Shutdown Purge,3.258348
13-03-2025 17:14:01,Start Shutdown Purge,3.358113
13-03-2025 17:14:01,Start Shutdown Purge,3.458781
13-03-2025 17:14:01,Start Shutdown Purge,3.560215
13-03-2025 17:14:01,Start Shutdown Purge,3.660319
13-03-2025 17:14:01,Start Shutdown Purge,3.760538
13-03-2025 17:14:01,Start Shutdown Purge,3.860598
13-03-2025 17:14:01,Start Shutdown Purge,3.960064
13-03-2025 17:14:01,Start Shutdown Purge,4.060803
13-03-2025 17:14:01,Start Shutdown Purge,4.160009
13-03-2025 17:14:01,Start Shutdown Purge,4.260206
13-03-2025 17:14:01,Start Shutdown Purge,4.360063
13-03-2025 17:14:01,Start Shutdown Purge,4.460680
13-03-2025 17:14:01,Start Shutdown Purge,4.560103
13-03-2025 17:14:01,Start Shutdown Purge,4.661741
13-03-2025 17:14:01,Start Shutdown Purge,4.761774
13-03-2025 17:14:01,Start Shutdown Purge,4.860907
13-03-2025 17:14:01,Start Shutdown Purge,4.961575
13-03-2025 17:14:01,Start Shutdown Purge,5.061255
13-03-2025 17:14:01,Start Shutdown Purge,5.160838
13-03-2025 17:14:01,Start Shutdown Purge,5.261531
13-03-2025 17:14:01,Start Shutdown Purge,5.361600
13-03-2025 17:14:01,Start Shutdown Purge,5.461788
13-03-2025 17:14:01,Start Shutdown Purge,5.561953
13-03-2025 17:14:01,Start Shutdown Purge,5.662626
13-03-2025 17:14:01,Start Shutdown Purge,5.762286
13-03-2025 17:14:01,Start Shutdown Purge,5.862627
13-03-2025 17:14:01,Start Shutdown Purge,5.962093
13-03-2025 17:14:01,Start Shutdown Purge,6.062655
13-03-2025 17:14:01,Start Shutdown Purge,6.163437
13-03-2025 17:14:01,Start Shutdown Purge,6.263273
13-03-2025 17:14:01,Start Shutdown Purge,6.362899
13-03-2025 17:14:01,Start Shutdown Purge,6.463761
13-03-2025 17:14:01,Start Shutdown Purge,6.563536
13-03-2025 17:14:01,Start Shutdown Purge,6.663738
13-03-2025 17:14:01,Start Shutdown Purge,6.763129
13-03-2025 17:14:01,Start Shutdown Purge,6.863919
13-03-2025 17:14:01,Start Shutdown Purge,6.965378
13-03-2025 17:14:01,Start Shutdown Purge,7.064897
13-03-2025 17:14:01,Start Shutdown Purge,7.165293
13-03-2025 17:14:01,Start Shutdown Purge,7.265172
13-03-2025 17:14:01,Start Shutdown Purge,7.365704
13-03-2025 17:14:01,Start Shutdown Purge,7.466600
13-03-2025 17:14:01,Start Shutdown Purge,7.567885
13-03-2025 17:14:01,Start Shutdown Purge,7.669424
13-03-2025 17:14:01,Start Shutdown Purge,7.769511
13-03-2025 17:14:01,Start Shutdown Purge,7.868891
13-03-2025 17:14:01,Start Shutdown Purge,7.969640
13-03-2025 17:14:01,Start Shutdown Purge,8.069625
13-03-2025 17:14:01,Start Shutdown Purge,8.168965
13-03-2025 17:14:01,Start Shutdown Purge,8.269720
13-03-2025 17:14:01,Start Shutdown Purge,8.369246
13-03-2025 17:14:01,Start Shutdown Purge,8.469712
13-03-2025 17:14:01,Start Shutdown Purge,8.568854
13-03-2025 17:14:01,Start Shutdown Purge,8.670088
13-03-2025 17:14:01,Start Shutdown Purge,8.771585
13-03-2025 17:14:01,Start Shutdown Purge,8.871049
13-03-2025 17:14:01,Start Shutdown Purge,8.971648
13-03-2025 17:14:01,Start Shutdown Purge,9.071186
13-03-2025 17:14:01,Start Shutdown Purge,9.171796
13-03-2025 17:14:01,Start Shutdown Purge,9.272389
13-03-2025 17:14:01,Start Shutdown Purge,9.373027
13-03-2025 17:14:01,Start Shutdown Purge,9.473422
13-03-2025 17:14:01,Start Shutdown Purge,9.574371
13-03-2025 17:14:01,Start Shutdown Purge,9.674306
13-03-2025 17:14:01,Start Shutdown Purge,9.775521
13-03-2025 17:14:01,Start Shutdown Purge,9.875657
13-03-2025 17:14:01,Start Shutdown Purge,9.975470
13-03-2025 17:14:12,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:13,Boiler Initialized,0
13-03-2025 17:14:14,Boiler Initialized,0
Time String,Event String,Event data String
Time String,Event String,Event data String
Time String,Event String,Event data String
13-03-2025 17:16:28,Boiler Ready,0
13-03-2025 17:16:29,Start Pre-Purge,0.000000
13-03-2025 17:16:29,Start Pre-Purge,0.093402
13-03-2025 17:16:29,Start Pre-Purge,0.192820
13-03-2025 17:16:29,Start Pre-Purge,0.293021
13-03-2025 17:16:29,Start Pre-Purge,0.392969
13-03-2025 17:16:29,Start Pre-Purge,0.493138
13-03-2025 17:16:29,Start Pre-Purge,0.593125
13-03-2025 17:16:29,Start Pre-Purge,0.692666
13-03-2025 17:16:29,Start Pre-Purge,0.792693
13-03-2025 17:16:29,Start Pre-Purge,0.893340
13-03-2025 17:16:29,Start Pre-Purge,0.994317
13-03-2025 17:16:29,Start Pre-Purge,1.094311
13-03-2025 17:16:29,Start Pre-Purge,1.195044
13-03-2025 17:16:29,Start Pre-Purge,1.295376
13-03-2025 17:16:29,Start Pre-Purge,1.395361
13-03-2025 17:16:29,Start Pre-Purge,1.495670
13-03-2025 17:16:29,Start Pre-Purge,1.594604
13-03-2025 17:16:29,Start Pre-Purge,1.694644
13-03-2025 17:16:29,Start Pre-Purge,1.795455
13-03-2025 17:16:29,Start Pre-Purge,1.895411
13-03-2025 17:16:29,Start Pre-Purge,1.996061
13-03-2025 17:16:29,Start Pre-Purge,2.097130
13-03-2025 17:16:29,Start Pre-Purge,2.197364
13-03-2025 17:16:29,Start Pre-Purge,2.296815
13-03-2025 17:16:29,Start Pre-Purge,2.397510
13-03-2025 17:16:29,Start Pre-Purge,2.497583
13-03-2025 17:16:29,Start Pre-Purge,2.597510
13-03-2025 17:16:29,Start Pre-Purge,2.697588
13-03-2025 17:16:29,Start Pre-Purge,2.798337
13-03-2025 17:16:29,Start Pre-Purge,2.898152
13-03-2025 17:16:29,Start Pre-Purge,2.997954
13-03-2025 17:16:29,Start Pre-Purge,3.099275
13-03-2025 17:16:29,Start Pre-Purge,3.198625
13-03-2025 17:16:29,Start Pre-Purge,3.299606
13-03-2025 17:16:29,Start Pre-Purge,3.399390
13-03-2025 17:16:29,Start Pre-Purge,3.498927
13-03-2025 17:16:29,Start Pre-Purge,3.599161
13-03-2025 17:16:29,Start Pre-Purge,3.699884
13-03-2025 17:16:29,Start Pre-Purge,3.799824
13-03-2025 17:16:29,Start Pre-Purge,3.899956
13-03-2025 17:16:29,Start Pre-Purge,4.001177
13-03-2025 17:16:29,Start Pre-Purge,4.100848
13-03-2025 17:16:29,Start Pre-Purge,4.200979
13-03-2025 17:16:29,Start Pre-Purge,4.300824
13-03-2025 17:16:29,Start Pre-Purge,4.401232
13-03-2025 17:16:29,Start Pre-Purge,4.500923
13-03-2025 17:16:29,Start Pre-Purge,4.601391
13-03-2025 17:16:29,Start Pre-Purge,4.702038
13-03-2025 17:16:29,Start Pre-Purge,4.801886
13-03-2025 17:16:29,Start Pre-Purge,4.901841
13-03-2025 17:16:29,Start Pre-Purge,5.001657
13-03-2025 17:16:29,Start Pre-Purge,5.102652
13-03-2025 17:16:29,Start Pre-Purge,5.203355
13-03-2025 17:16:29,Start Pre-Purge,5.303298
13-03-2025 17:16:29,Start Pre-Purge,5.403412
13-03-2025 17:16:29,Start Pre-Purge,5.503144
13-03-2025 17:16:29,Start Pre-Purge,5.603743
13-03-2025 17:16:29,Start Pre-Purge,5.703749
13-03-2025 17:16:29,Start Pre-Purge,5.803966
13-03-2025 17:16:29,Start Pre-Purge,5.903829
13-03-2025 17:16:29,Start Pre-Purge,6.003595
13-03-2025 17:16:29,Start Pre-Purge,6.103751
13-03-2025 17:16:29,Start Pre-Purge,6.203661
13-03-2025 17:16:29,Start Pre-Purge,6.305803
13-03-2025 17:16:29,Start Pre-Purge,6.405814
13-03-2025 17:16:29,Start Pre-Purge,6.507489
13-03-2025 17:16:29,Start Pre-Purge,6.608420
13-03-2025 17:16:29,Start Pre-Purge,6.708382
13-03-2025 17:16:29,Start Pre-Purge,6.808884
13-03-2025 17:16:29,Start Pre-Purge,6.910617
13-03-2025 17:16:29,Start Pre-Purge,7.010591
13-03-2025 17:16:29,Start Pre-Purge,7.111236
13-03-2025 17:16:29,Start Pre-Purge,7.210688
13-03-2025 17:16:29,Start Pre-Purge,7.312085
13-03-2025 17:16:29,Start Pre-Purge,7.412881
13-03-2025 17:16:29,Start Pre-Purge,7.514447
13-03-2025 17:16:29,Start Pre-Purge,7.613709
13-03-2025 17:16:29,Start Pre-Purge,7.714805
13-03-2025 17:16:29,Start Pre-Purge,7.815432
13-03-2025 17:16:29,Start Pre-Purge,7.915443
13-03-2025 17:16:29,Start Pre-Purge,8.015074
13-03-2025 17:16:29,Start Pre-Purge,8.115004
13-03-2025 17:16:29,Start Pre-Purge,8.215797
13-03-2025 17:16:29,Start Pre-Purge,8.315998
13-03-2025 17:16:29,Start Pre-Purge,8.417247
13-03-2025 17:16:29,Start Pre-Purge,8.517167
13-03-2025 17:16:29,Start Pre-Purge,8.617797
13-03-2025 17:16:29,Start Pre-Purge,8.718346
13-03-2025 17:16:29,Start Pre-Purge,8.818143
13-03-2025 17:16:29,Start Pre-Purge,8.919237
13-03-2025 17:16:29,Start Pre-Purge,9.020266
13-03-2025 17:16:29,Start Pre-Purge,9.120254
13-03-2025 17:16:29,Start Pre-Purge,9.221618
13-03-2025 17:16:29,Start Pre-Purge,9.322421
13-03-2025 17:16:29,Start Pre-Purge,9.422486
